_id,name,author,translator,artist,editor,publishing,year,series,collection,genre,weight,dimensions.length,dimensions.width,dimensions.height,rating,price,link
973260,Doctor Who. The Crimson Horror,Gatiss Mark,,,,BBC books,2021,Doctor Who,,,108,178,110,13,9,2054,https://www.labirint.ru/books/973260/
973249,Doctor Who. Revelation of the Daleks,Saward Eric,,,,BBC books,2019,Doctor Who,,,110,180,110,10,10,2054,https://www.labirint.ru/books/973249/
439032,Тоби Лолнесс. Книга 2. Глаза Элизы,де Фомбель Тимоте,Кожевникова Екатерина,Плас Франсуа,Вааг Ирина,КомпасГид,2018,Тоби Лолнесс,,Молодежная литература,662,242,170,22,9.26,470,https://www.labirint.ru/books/439032/
973387,Golden State,Winters Ben H.,,,,Arrow Books,2019,,,,240,198,128,20,9.5,2057,https://www.labirint.ru/books/973387/
732152,Night Shift,King Stephen,,,,Hodder & Stoughton,2022,,,,346,198,130,30,10,2058,https://www.labirint.ru/books/732152/
906028,Light,Harrison M. John,,,,Gollancz,2019,SF Masterworks,,,238,198,130,20,0,2058,https://www.labirint.ru/books/906028/
905869,Starsight,Sanderson Brandon,,,,Gollancz,2020,Skyward,,,330,200,130,30,0,2058,https://www.labirint.ru/books/905869/
905757,Slade House,Mitchell David,,Murren Neal,,Sceptre,2016,,,,172,196,130,16,10,2058,https://www.labirint.ru/books/905757/
905428,The Coffin Path,Clements Katherine,,,,Headline,2018,,,,308,197,130,25,0,2058,https://www.labirint.ru/books/905428/
905217,I Always Find You,Ajvide Lindqvist John,,,,Riverrun,2018,,,,210,196,126,17,10,2058,https://www.labirint.ru/books/905217/
910521,The Boys from Brazil,Levin Ira,,,,Corsair,2011,,,,226,200,130,15,10,2058,https://www.labirint.ru/books/910521/
909941,Patternmaster,Butler Octavia E.,,,,Headline,2014,The Patternist Series,,,150,200,130,15,9,2058,https://www.labirint.ru/books/909941/
909939,Mind of My Mind,Butler Octavia E.,,,,Headline,2020,The Patternist Series,,,185,198,128,17,8.67,2058,https://www.labirint.ru/books/909939/
909845,Intensity,Koontz Dean,,,,Headline,2017,,,Детективы и триллеры на английском языке,310,200,130,25,10,2058,https://www.labirint.ru/books/909845/
977256,The Age of Witches,Morgan Louisa,,,,Orbit,2020,,,,326,198,125,29,0,2058,https://www.labirint.ru/books/977256/
977254,The Affirmation,Priest Christopher,,,,Gollancz,2023,SF Masterworks,,,230,200,130,18,0,2058,https://www.labirint.ru/books/977254/
977195,Space Opera,Valente Catherynne M.,,,,Corsair,2019,Space Opera,,,246,200,130,20,0,2058,https://www.labirint.ru/books/977195/
977062,Rendezvous With Rama,Clarke Arthur C.,,,,Gollancz,2023,SF Masterworks,,,235,200,130,20,0,2058,https://www.labirint.ru/books/977062/
976853,Mockingbird,Tevis Walter,,,,Gollancz,2023,SF Masterworks,,,235,200,130,17,0,2058,https://www.labirint.ru/books/976853/
976652,Hunters of Dune,"Herbert Brian, Андерсон Кевин Дж.",,,,Hodder & Stoughton,2006,,,,342,177,110,39,0,2058,https://www.labirint.ru/books/976652/
904438,Just One Damned Thing After Another,Taylor Jodi,,,,Headline,2019,Chronicles of St. Mary`s,,,290,200,130,25,9,2058,https://www.labirint.ru/books/904438/
904841,Gwendy's Magic Feather,Chizmar Richard,,,,Hodder & Stoughton,2021,,,,240,197,127,20,10,2060,https://www.labirint.ru/books/904841/
908951,Cat's Cradle,Vonnegut Kurt,,,,Gollancz,2010,SF Masterworks,,,240,205,135,20,10,2060,https://www.labirint.ru/books/908951/
956081,Creatures of Passage,Yejide Morowa,,,,Jacaranda,2022,,,,308,200,130,25,8,2060,https://www.labirint.ru/books/956081/
894618,On the beach +CD,Shute Nevil,,Adams Alistair,,Pearson,2022,Pearson English Readers,,Адаптированная литература для взрослых,224,198,130,10,10,2062,https://www.labirint.ru/books/894618/
896623,Мила Рудик и руины Харакса,Вольских Алека Альбертовна,,,,Качели,2024,Мила Рудик,,,648,206,131,35,9.94,1102,https://www.labirint.ru/books/896623/
889822,Unforgiven,Kate Lauren,,,,Corgi book,2015,Fallen,,,256,197,130,22,0,2084,https://www.labirint.ru/books/889822/
889803,The Stuff Of Nightmares,Blackman Malorie,,,,Corgi book,2008,,,,248,198,130,22,10,2084,https://www.labirint.ru/books/889803/
888551,Entwined,Rosen A. J.,,,,Penguin,2020,A Wattpad Novel,,,202,197,130,18,0,2084,https://www.labirint.ru/books/888551/
888468,Rebel,Lu Marie,,,,Penguin,2020,Legend,,,268,197,127,23,0,2084,https://www.labirint.ru/books/888468/
888356,Harrow Lake,Ellis Kat,,,,Penguin,2020,,,Детективы и триллеры на английском языке,224,197,128,20,8,2084,https://www.labirint.ru/books/888356/
888320,Crossfire,Blackman Malorie,,,,Penguin,2019,Noughts and Crosses,,,292,195,127,27,9.33,2084,https://www.labirint.ru/books/888320/
888144,Wildcard,Lu Marie,,,,Penguin,2019,Warcross,,Young adult на английском языке,246,197,128,22,9,2084,https://www.labirint.ru/books/888144/
887875,Superman. Dawnbreaker,de la Pena Matt,,,,Penguin,2019,,,,238,197,127,21,0,2084,https://www.labirint.ru/books/887875/
887874,Batman. Nightwalker,Lu Marie,,,,Penguin,2018,,,,204,195,129,18,0,2084,https://www.labirint.ru/books/887874/
887856,This Cruel Design,Suvada Emily,,,,Penguin,2018,This Mortal Coil,,,326,198,128,26,10,2084,https://www.labirint.ru/books/887856/
887848,Double Cross,Blackman Malorie,,,,Penguin,2017,Noughts and Crosses,,,324,197,129,28,9.75,2084,https://www.labirint.ru/books/887848/
887855,This Mortal Coil,Suvada Emily,,,,Penguin,2017,This Mortal Coil,,,344,198,129,27,10,2084,https://www.labirint.ru/books/887855/
887847,Checkmate,Blackman Malorie,,,,Penguin,2017,Noughts and Crosses,,,366,198,128,32,9.5,2084,https://www.labirint.ru/books/887847/
887846,Knife Edge,Blackman Malorie,,,,Penguin,2017,Noughts and Crosses,,,260,197,128,27,9.25,2084,https://www.labirint.ru/books/887846/
887834,Chasing the Stars,Blackman Malorie,,,,Penguin,2017,,,,348,197,128,31,9.67,2084,https://www.labirint.ru/books/887834/
887673,Crossed,Condie Ally,,,,Penguin,2013,Matched,,,272,198,129,24,0,2084,https://www.labirint.ru/books/887673/
887669,Prodigy,Lu Marie,,,,Penguin,2013,,,Young adult на английском языке,415,200,130,25,0,2084,https://www.labirint.ru/books/887669/
885418,The Lost World,Doyle Arthur Conan,,,,Vintage books,2011,Vintage Classics,,Классическая зарубежная проза на английском языке,194,200,130,17,10,2084,https://www.labirint.ru/books/885418/
888376,The Magpie Society. Two for Joy,"Sugg Zoe, Маккаллоу Эми",,,,Penguin,2022,The Magpie Society,,,242,197,127,22,9,2085,https://www.labirint.ru/books/888376/
889812,Fallen,Kate Lauren,,,,Corgi book,2010,,,,322,197,129,28,9,2085,https://www.labirint.ru/books/889812/
889705,Lancelot,Kristian Giles,,,,Corgi book,2019,,,,446,197,126,28,0,2086,https://www.labirint.ru/books/889705/
887717,The Between,Hofmeyr David,,,,Penguin,2020,,,,286,197,130,25,0,2085,https://www.labirint.ru/books/887717/
839710,Недостающее звено. Сборник рассказов,Штерн Борис,,,,Текст,2022,Это фантастика!,,Современная отечественная проза,614,208,135,35,8.21,1414,https://www.labirint.ru/books/839710/
1009242,Конунг,Мазин Александр Владимирович,,Емельянов М.,,Феникс,2024,Миры и герои Александра Мазина,,Современная отечественная проза,582,220,147,25,0,1195,https://www.labirint.ru/books/1009242/
840236,Редкая птица. Огонь на поражение,Катериничев Петр Владимирович,,Антонов Н.,,Русская Тройка,2021,Библиотека приключений и научной фантастики,,Современная отечественная проза,558,207,135,28,3,1636,https://www.labirint.ru/books/840236/
531455,Алмазная труба,Ефремов Иван Антонович,,Пахомов Олег,Карпова Е.,Нигма,2016,Страна приключений,,,1356,267,210,25,8.91,2400,https://www.labirint.ru/books/531455/
910212,The Pharmacist,Atalla Rachelle,,,,Hodder & Stoughton,2022,,,,260,200,130,25,0,2125,https://www.labirint.ru/books/910212/
910210,The Stranding,Sawyer Kate,,,,Coronet,2022,,,,264,200,130,25,0,2125,https://www.labirint.ru/books/910210/
909996,Mile High With a Vampire,Sands Lynsay,,,,Gollancz,2021,Argeneau Vampire,,Любовные романы на английском языке,254,200,130,20,9.33,2125,https://www.labirint.ru/books/909996/
909735,Son of Rosemary,Levin Ira,,,,Corsair,2014,,,,162,197,130,15,10,2125,https://www.labirint.ru/books/909735/
909734,Deathless,Valente Catherynne M.,,,,Corsair,2013,,,,280,196,130,21,10,2125,https://www.labirint.ru/books/909734/
909016,A World Apart. The Witching Hour,Roberts Nora,,,,Piatkus,2013,Nora Roberts. The international bestseller,,,272,197,130,20,8.5,2125,https://www.labirint.ru/books/909016/
908885,The Pagan Stone,Roberts Nora,,,,Piatkus,2008,Sign of Seven Trilogy,,,272,200,128,21,9,2125,https://www.labirint.ru/books/908885/
908879,Key Of Valour,Roberts Nora,,,,Piatkus,2016,Key Trilogy,,,274,198,129,22,9.67,2125,https://www.labirint.ru/books/908879/
908878,Key Of Knowledge,Roberts Nora,,,,Piatkus,2016,Key Trilogy,,,290,200,130,22,9,2125,https://www.labirint.ru/books/908878/
908877,Key Of Light,Roberts Nora,,,,Piatkus,2016,Key Trilogy,,,282,200,127,24,8.5,2125,https://www.labirint.ru/books/908877/
908869,Stars of Fortune,Roberts Nora,,,,Piatkus,2016,Guardians Trilogy,,,244,195,125,22,8.5,2125,https://www.labirint.ru/books/908869/
908726,Chasm. A Weekend,Tanning Dorothea,,,,Virago,2019,Virago Modern Classics,,,144,195,125,15,0,2125,https://www.labirint.ru/books/908726/
920100,A Spark Unseen,Cameron Sharon,,,,Scholastic Inc.,2022,,,,260,205,135,20,9,2127,https://www.labirint.ru/books/920100/
919279,A Werewolf in Riverdale,Roehrig Caleb,,,,Scholastic Inc.,2020,,,,245,210,140,20,0,2127,https://www.labirint.ru/books/919279/
919278,Interview with a Vixen,Barrow Rebecca,,,,Scholastic Inc.,2020,,,,272,207,137,17,10,2127,https://www.labirint.ru/books/919278/
919184,Death of a Cheerleader,Ostow Micol,,,,Scholastic Inc.,2020,,,Детективы и триллеры на английском языке,246,210,140,18,0,2127,https://www.labirint.ru/books/919184/
952090,Firestarter,King Stephen,,,,Hodder & Stoughton,2011,,,,398,200,130,35,9.33,1974,https://www.labirint.ru/books/952090/
976547,Garth Marenghi's TerrorTome,Marenghi Garth,,,,Coronet,2023,,,,215,200,130,20,0,1974,https://www.labirint.ru/books/976547/
976516,Flight or Fright. 17 Turbulent Tales,"King Stephen, Vincent Bev, Хилл Джо",,,,Hodder & Stoughton,2019,,,,250,200,130,20,10,1974,https://www.labirint.ru/books/976516/
976446,Eversion,Reynolds Alastair,,,,Gollancz,2022,,,,300,200,130,25,0,1974,https://www.labirint.ru/books/976446/
976403,Doctor Sleep,King Stephen,,,,Hodder & Stoughton,2019,,,,356,198,129,30,10,1974,https://www.labirint.ru/books/976403/
976260,Chapterhouse Dune,Herbert Frank,,,,Gollancz,2021,Dune,,,335,200,130,30,10,1974,https://www.labirint.ru/books/976260/
976281,Children of Dune,Herbert Frank,,,,Gollancz,2021,Dune,,,305,200,130,27,10,1974,https://www.labirint.ru/books/976281/
976243,Calamity,Sanderson Brandon,,,,Gollancz,2016,Reckoners,,,312,195,130,25,0,1974,https://www.labirint.ru/books/976243/
976214,Blaze,King Stephen,,,,Hodder & Stoughton,2022,,,,248,197,129,22,10,1974,https://www.labirint.ru/books/976214/
977188,Song of Kali,Simmons Dan,,,,Gollancz,2008,,,,260,200,130,20,0,1974,https://www.labirint.ru/books/977188/
977007,Radiance,Valente Catherynne M.,,,,Corsair,2016,,,,340,200,130,25,0,1974,https://www.labirint.ru/books/977007/
976931,One Rainy Night,Laymon Richard,,,,Headline,1991,,,,260,177,111,26,0,1974,https://www.labirint.ru/books/976931/
976764,Leviathan Wakes,Corey James S. A.,,,,Orbit,2012,The Expanse,,,402,197,126,36,0,1974,https://www.labirint.ru/books/976764/
463484,Мастер снов,"Пехов Алексей Юрьевич, Бычкова Елена Александровна, Турчанинова Наталья Владимировна",,,,Альфа-книга,2014,Фантастический боевик,,Современная отечественная проза,302,205,133,24,8.9,206,https://www.labirint.ru/books/463484/
829578,Win,Coben Harlan,,,,Random House,2021,,,,238,177,111,26,0,1979,https://www.labirint.ru/books/829578/
976617,Homecoming,Morgan Kass,,,,Hodder & Stoughton,2015,The 100,,,248,197,130,22,0,1990,https://www.labirint.ru/books/976617/
975974,84K,North Claire,,,,Orbit,2018,,,,330,197,126,30,0,1990,https://www.labirint.ru/books/975974/
828525,Новый горизонт,Май Валентина,,,,"Общенациональная ассоциация молодых музыкантов, поэтов и прозаиков",2021,Румбы фантастики,,Современная отечественная проза,346,210,146,15,0,1143,https://www.labirint.ru/books/828525/
931555,This Charming Man,McDonnell C. K.,,,,Penguin,2023,The Stranger Times,,,365,200,130,40,9,2004,https://www.labirint.ru/books/931555/
963766,The Best of World SF. Volume 1,"Chen Qiufan, Tsamaase Tlotlo, Fernandes Fabio",,,,Head of Zeus,2022,,,,410,198,130,40,8,2004,https://www.labirint.ru/books/963766/
973613,Prince Lestat,Rice Anne,,,,Arrow Books,2015,The Vampire Chronicles,,,340,198,128,30,9.33,2004,https://www.labirint.ru/books/973613/
972986,Blood Canticle,Rice Anne,,,,Arrow Books,2010,The Vampire Chronicles,,,280,197,130,25,9.5,2004,https://www.labirint.ru/books/972986/
922734,Dark Art,Feasey Steve,,,,Bloomsbury,2020,,,,224,198,130,20,8,2010,https://www.labirint.ru/books/922734/
922711,The Brink of Darkness,Giles Jeff,,,,Bloomsbury,2018,,,,242,198,129,21,9.5,2010,https://www.labirint.ru/books/922711/
922708,The Edge of Everything,Giles Jeff,,,,Bloomsbury,2018,,,,256,198,130,23,10,2010,https://www.labirint.ru/books/922708/
922494,Song of the Current,Tolcser Sarah,,,,Bloomsbury,2017,,,,268,200,130,25,10,2010,https://www.labirint.ru/books/922494/
922477,The Edge of Everything,Giles Jeff,,,,Bloomsbury,2017,,,,254,198,130,23,9.5,2010,https://www.labirint.ru/books/922477/
922741,Defy the Night,Kemmerer Brigid,,,,Bloomsbury,2021,Defy the Night,,,320,198,129,28,8,2010,https://www.labirint.ru/books/922741/
859607,"Регулятор Том 1. ""Амброзия"". ""Гестия"". ""Офидия""",Корберан,Голдин Ина,Морено Марк,,Фантастика,2022,Комиксы,,,904,318,242,15,8.14,1500,https://www.labirint.ru/books/859607/
857219,Испытание Грача. Книга 1. Тени прошлого,Хантер Эрин,Максимова В.,Меньшикова Юлия Анатольевна,,ОлмаМедиаГрупп/Просвещение,2022,Коты-воители. Испытание Грача,,,380,206,130,20,9.53,350,https://www.labirint.ru/books/857219/
955121,Соло. Пережившие Хаос,Мартин Оскар,Капустина В.,,,Фантастика,2023,Комиксы,,,734,320,240,12,10,1500,https://www.labirint.ru/books/955121/
551463,Реквием. Рыцарь вампир. Воскрешение. Пляска Смерти,"Миллс Пат, Ледруа Оливье",,,,Фантастика,2023,Комиксы,,,768,320,243,13,8.58,1500,https://www.labirint.ru/books/551463/
979852,Эххо. Зеркальный Мир. Том 4. Свингующий Лондон. Русалка Манхэттена,Арлестон Кристоф,Ефремова Анна,"Барбуччи Алессандро, Лебретон Нольвенн",,Фантастика,2023,Комиксы,,,698,320,242,11,10,1500,https://www.labirint.ru/books/979852/
746141,Волшебство по наследству,Бёрджис Стефани,Полищук Вера,,,Качели,2020,Неисправимая Кэт,Книги для девочек,,380,220,145,25,9.32,998,https://www.labirint.ru/books/746141/
898816,Master of the Revels,Galland Nicole,,,,The Borough Press,2022,,,,394,197,128,33,0,2017,https://www.labirint.ru/books/898816/
897639,The Beauty of the Wolf,Delaney Wray,,,,HQ,2019,,,,274,200,130,24,9,2017,https://www.labirint.ru/books/897639/
897369,Only Forward,Smith Michael Marshall,,,,Harpercollins,2015,,,,224,197,130,18,10,2017,https://www.labirint.ru/books/897369/
896906,Empire of the Sun,Ballard J. G.,,,,4th Estate,2014,Harper Perennial Modern Classics,,,250,200,131,23,10,2017,https://www.labirint.ru/books/896906/
897709,Hannah Green and Her Unfeasibly Mundane Existence,Smith Michael Marshall,,,,Harper Voyager,2018,,,,260,200,132,25,9,2017,https://www.labirint.ru/books/897709/
897201,Gingerbread,Dinsdale Robert,,,,The Borough Press,2014,,,,304,200,130,30,10,2017,https://www.labirint.ru/books/897201/
896986,Hello America,Ballard J. G.,,,,4th Estate,2014,,,,170,200,130,15,9,2017,https://www.labirint.ru/books/896986/
963524,Let's Play Murder,Lupo Kesia,,,,Bloomsbury,2023,,,,276,197,130,25,9,2017,https://www.labirint.ru/books/963524/
954225,Orkney,Sackville Amy,,,,Granta Publication,2014,,,,190,197,130,16,10,2024,https://www.labirint.ru/books/954225/
954224,Pew,Lacey Catherine,,,,Granta Publication,2021,,,,162,195,130,15,10,2024,https://www.labirint.ru/books/954224/
954204,Ghost Wall,Moss Sarah,,,,Granta Publication,2019,,,,120,195,130,10,9.5,2024,https://www.labirint.ru/books/954204/
954194,The Last Children of Tokyo,Tawada Yoko,,,,Granta Publication,2018,,,,132,200,130,10,10,2024,https://www.labirint.ru/books/954194/
954175,The Dangers of Smoking in Bed,Enriquez Mariana,,,,Granta Publication,2021,,,,150,195,130,13,9,2024,https://www.labirint.ru/books/954175/
954115,Faery Tales,Duffy Carol Ann,,,,Faber and Faber,2019,Faber Classics,,,300,197,130,23,0,2024,https://www.labirint.ru/books/954115/
954003,A Very Private Life,Frayn Michael,,,,Faber and Faber,2015,,,,122,200,130,10,0,2024,https://www.labirint.ru/books/954003/
953964,Perfidious Albion,Byers Sam,,,,Faber and Faber,2019,,,,320,197,130,25,0,2024,https://www.labirint.ru/books/953964/
953776,Dream Angus,McCall Smith Alexander,,,,Canongate,2019,The Canons,,,146,197,129,12,10,2024,https://www.labirint.ru/books/953776/
953752,Notes from a Coma,McCormack Mike,,,,Canongate,2017,The Canons,,,178,196,130,12,9,2024,https://www.labirint.ru/books/953752/
954464,Frankenstein in Baghdad,Saadawi Ahmed,,,,Oneworld Publications,2023,,,,254,197,130,20,9,2024,https://www.labirint.ru/books/954464/
954446,Devil House,Darnielle John,,,,Scribe Publications,2023,,,,316,200,130,25,8,2024,https://www.labirint.ru/books/954446/
954376,The Unit,Holmqvist Ninni,,,,Oneworld Publications,2020,,,,240,197,130,20,8,2026,https://www.labirint.ru/books/954376/
954347,The Weight of Loss,Oliver Sally,,,,Oneworld Publications,2023,,,,282,197,130,25,8,2026,https://www.labirint.ru/books/954347/
954253,Cold Earth,Moss Sarah,,,,Granta Publication,2021,,,,202,197,130,20,9,2026,https://www.labirint.ru/books/954253/
954072,Lanny,Porter Max,,,,Faber and Faber,2020,,,,194,196,130,14,0,1881,https://www.labirint.ru/books/954072/
953734,The Changeling,LaValle Victor,,,,Canongate,2018,,,,318,197,130,26,9,2026,https://www.labirint.ru/books/953734/
617875,Братцы по разуму,Житинский Александр Николаевич,,Поселецкая Екатерина,,Геликон Плюс,2017,,,,586,210,140,30,10,1217,https://www.labirint.ru/books/617875/
747725,Гвардия тревоги,Мурашова Екатерина Вадимовна,,,Джумакулиев Николай,Волчок,2020,Не прислоняться,,,416,200,145,30,8.87,811,https://www.labirint.ru/books/747725/
545447,Гиперболоид инженера Гарина,Толстой Алексей Николаевич,,Пахомов Олег,,Нигма,2016,Страна приключений,,,775,266,214,20,7.08,1647,https://www.labirint.ru/books/545447/
866521,Тропа барса,Катериничев Петр Владимирович,,,,Русская Тройка,2022,Библиотека приключений и научной фантастики,,Современная отечественная проза,612,210,135,29,10,1662,https://www.labirint.ru/books/866521/
649237,American Gods,Gaiman Neil,,,,Headline,2017,,,Young adult на английском языке,394,176,110,43,9,2133,https://www.labirint.ru/books/649237/
905985,One Way,Morden S J,,,,Gollancz,2018,,,,235,197,127,20,10,2133,https://www.labirint.ru/books/905985/
906043,Slay,Morris Brittney,,,,Hodder & Stoughton,2019,,,,305,200,130,25,9,2133,https://www.labirint.ru/books/906043/
905557,Dark Made Dawn,Smythe James,,,,Hodder & Stoughton,2017,,,,230,197,130,20,0,2133,https://www.labirint.ru/books/905557/
905263,The Survival Game,Singer Nicky,,,,Hodder & Stoughton,2018,,,,258,198,130,25,10,2133,https://www.labirint.ru/books/905263/
904694,Shattered,Terry Teri,,,,Orchard Book,2019,SLATED Trilogy,,,288,197,130,25,0,2133,https://www.labirint.ru/books/904694/
904693,Fractured,Terry Teri,,,,Orchard Book,2019,SLATED Trilogy,,,308,198,130,25,0,2133,https://www.labirint.ru/books/904693/
904359,The Midnight Club,Pike Christopher,,,,Hodder & Stoughton,2022,,,,162,197,128,14,0,2133,https://www.labirint.ru/books/904359/
733506,Катакомбы Парижа,Бейтс Джереми,Попов Д. В.,,Щёголев Петр,Аркадия,2020,Зловещие зоны Земли,,Современная зарубежная проза,562,208,130,28,7.86,1368,https://www.labirint.ru/books/733506/
692579,Pet Sematary,King Stephen,,,,Hodder & Stoughton,2011,,,,334,200,130,30,10,2162,https://www.labirint.ru/books/692579/
692556,Different Seasons,King Stephen,,,,Hodder & Stoughton,2022,,,,480,198,130,43,9.5,2162,https://www.labirint.ru/books/692556/
973255,Doctor Who. Tales of Trenzalore,Richards Justin,,,,BBC books,2014,Doctor Who,,,160,197,130,15,8,1917,https://www.labirint.ru/books/973255/
973251,Doctor Who. Scales of Injustice,Russell Gary,,,,BBC books,2014,Doctor Who,,,220,198,127,20,9,1917,https://www.labirint.ru/books/973251/
973247,Doctor Who. Prisoner of the Daleks,Baxendale Trevor,,,,BBC books,2014,Doctor Who,,,180,197,130,17,9,1917,https://www.labirint.ru/books/973247/
973229,Doctor Who. Dreams of Empire,Richards Justin,,,,BBC books,2013,Doctor Who,,,224,197,130,20,8,1917,https://www.labirint.ru/books/973229/
973222,Doctor Who. Dark Horizons,Colgan Jenny,,,,BBC books,2013,Doctor Who,,,220,197,130,20,10,1917,https://www.labirint.ru/books/973222/
502411,Дети динозавров,Булычев Кир,,Мигунов Евгений Тихонович,Мещеряков Вадим Юрьевич,Издательский дом Мещерякова,2015,БИСС,,,484,223,170,17,8.33,1096,https://www.labirint.ru/books/502411/
897262,The Ends,Smythe James,,,,Harper Voyager,2022,,,,228,197,130,19,9,1920,https://www.labirint.ru/books/897262/
898113,Bird Box,Malerman Josh,,,,Harper Voyager,2018,,,,286,197,129,25,10,1920,https://www.labirint.ru/books/898113/
702676,High-Rise,Ballard J. G.,,,,4th Estate,2014,,,,256,197,128,20,8,1926,https://www.labirint.ru/books/702676/
896688,The Complete Stories. Volume I,Asimov Isaac,,,,Harper Voyager,1997,,,,224,177,110,27,10,1926,https://www.labirint.ru/books/896688/
896801,The Hungry Tide,Ghosh Amitav,,,,The Borough Press,2005,,,,296,197,130,28,9,1926,https://www.labirint.ru/books/896801/
986438,The Currents of Space,Asimov Isaac,,,,Harper Voyager,2023,Galactic Empire Trilogy,,,170,200,130,18,10,1926,https://www.labirint.ru/books/986438/
986184,The Caves of Steel,Asimov Isaac,,,,Harper Voyager,2018,R. Daneel Olivaw,,,182,197,130,18,10,1926,https://www.labirint.ru/books/986184/
986034,"I, Robot",Asimov Isaac,,,,Harper Voyager,2023,Robot,,,180,200,130,17,10,1926,https://www.labirint.ru/books/986034/
985909,The Drowned World,Ballard J. G.,,,,4th Estate,2014,,,,178,197,129,15,0,1926,https://www.labirint.ru/books/985909/
1015388,Подвал,Лаймон Ричард,Миронова Александра,,,Феникс,2024,Архивы Лаймона,,Современная зарубежная проза,350,220,150,16,0,735,https://www.labirint.ru/books/1015388/
934759,Когда погаснет свет,Беляев Александр Романович,,,,Вече,2023,Собрание сочинений А.Беляева,,Классическая отечественная проза,406,205,132,21,10,586,https://www.labirint.ru/books/934759/
956214,The Candy House,Egan Jennifer,,,,Corsair,2023,,,,280,195,125,20,10,1936,https://www.labirint.ru/books/956214/
935435,Неопытное привидение,Уэллс Герберт Джордж,"Бернштейн Инна Максимовна, Волжина Наталия Альбертовна, Высоцкая Н. В.",,,Нигма,2023,Чтение с увлечением,,,662,225,175,25,8.17,1499,https://www.labirint.ru/books/935435/
903136,The Last Colony,Scalzi John,,,,Tor,2015,The Old Man`s War series,,,244,197,130,21,9,1947,https://www.labirint.ru/books/903136/
929475,The Man Who Spoke Snakish,Kivirahk Andrus,Moseley Christopher,,,Grove Press,2017,,,,321,200,130,27,10,1950,https://www.labirint.ru/books/929475/
955385,Lord of the Darkwood,Hearn Lian,,,,Picador,2017,The Tale of Shikanoko,,Исторические романы на английском языке,284,200,130,25,0,1955,https://www.labirint.ru/books/955385/
824440,Александровскiе кадеты. В 2-х томах,Перумов Ник Даниилович,,Захаров С.,,Альфа-книга,2021,Фантастический боевик,,Современная отечественная проза,526,207,130,23,8.17,448,https://www.labirint.ru/books/824440/
680873,Гомункул. Приключения Лэнгдона Сент-Ива,Блэйлок Джеймс,Кубатиев Алан,,,Аркадия,2022,Приключения Лэнгдона Сент-Ива,,Героическое зарубежное фэнтези,652,217,145,28,8.16,1120,https://www.labirint.ru/books/680873/
784991,The Bazaar of Bad Dreams,King Stephen,,,,Hodder & Stoughton,2022,,,,364,197,130,30,10,1965,https://www.labirint.ru/books/784991/
850427,Ключ от королевства. Комплект из 3 книг,"Дяченко Марина Юрьевна, Дяченко Сергей Сергеевич",,,,Качели,2021,Комплекты,,,1496,216,146,64,9.86,2246,https://www.labirint.ru/books/850427/
976121,Anatomy. A Love Story,Schwartz Dana,,,,Piatkus,2022,,,Young adult на английском языке,244,197,126,22,0,1965,https://www.labirint.ru/books/976121/
967301,Long Division,Laymon Kiese,,,,Scribner,2021,,,,300,210,140,20,9,1970,https://www.labirint.ru/books/967301/
966759,So Pretty,Turner Ronnie,,,,Orenda Books,2023,,,,224,198,129,20,9,1970,https://www.labirint.ru/books/966759/
966758,The Forcing,Hardisty Paul E.,,,,Orenda Books,2023,,,,265,200,130,25,0,1970,https://www.labirint.ru/books/966758/
966704,Secrets in Scarlet. An Arkham Horror Anthology,"Annand David, Mana Davide, Fischer Jason",,,,Aconyte,2022,Arkham Horror,,,284,197,130,24,9,1970,https://www.labirint.ru/books/966704/
966676,Cold Water,Hutchinson Dave,,,,Solaris,2022,,,,306,200,130,28,8,1970,https://www.labirint.ru/books/966676/
692559,Dolores Claiborne,King Stephen,,,,Hodder & Stoughton,2022,,,,220,200,130,20,9,1974,https://www.labirint.ru/books/692559/
732143,Doctor Sleep,King Stephen,,,,Hodder & Stoughton,2021,The Shining,,,360,200,130,32,9.5,1974,https://www.labirint.ru/books/732143/
871522,Heretics Of Dune,Herbert Frank,,,,Gollancz,2021,Dune,,,360,200,130,35,9,1974,https://www.labirint.ru/books/871522/
871521,God Emperor of Dune,Herbert Frank,,,,Gollancz,2022,Dune,,,304,197,127,25,9.5,1974,https://www.labirint.ru/books/871521/
911381,Гарри Поттер. Год с волшебством,Роулинг Джоан Кэтлин,Спивак Маша,Кей Джим,,Махаон,2022,Гарри Поттер,,Артбуки. Игровые миры. Вселенные,1000,235,195,25,8,1933,https://www.labirint.ru/books/911381/
906051,Dawn,Butler Octavia E.,,,,Headline,2022,Lilith`s Brood,,,224,198,128,20,8,1974,https://www.labirint.ru/books/906051/
905794,Confessions,Minato Kanae,Snyder Stephen,,,Mulholland Books,2014,,,Детективы и триллеры на английском языке,178,200,130,13,10,1974,https://www.labirint.ru/books/905794/
905573,Breaking Dawn,Meyer Stephenie,,,,Atom,2010,Twilight Saga,,Young adult на английском языке,488,200,130,45,9.33,1974,https://www.labirint.ru/books/905573/
905492,Mexican Gothic,Moreno-Garcia Silvia,,,,Jo Fletcher Books,2021,,,,230,200,130,23,10,1974,https://www.labirint.ru/books/905492/
905446,Island of Glass,Roberts Nora,,,,Piatkus,2018,Guardians Trilogy,,,266,197,125,23,9,1974,https://www.labirint.ru/books/905446/
